,fileName,dblock_Id,tile,year,content,Town,county,region,country
3067,NI-340000-336000-8,NI-340000-336000,08Buildings & RAF;Dundrum,1986," The largest building in the area apart from the Castle, is Mount Pantherhouse. This is unfortunately now a burnt-out shell of a once-beautifulearly 19th Century brick house.Ballykinlar RAF camp is a conglomer- ation of typical Services buildings. Because of the political problemshere, security is tight and allservice personnel and their families live within the confines of the base.The base provides a considerable amount of work and trade for local tradesmen such as builders and joiners and for the local shops, although theDundrum pubs are off-limits and many families, since they need to travel by car to the shops, would tend to bypass Dundrum in favour of the betterselection of shops in Newcastle, Downpatrick or further afield. ",Dundrum,County Down,Newry Mourne and Down,Northern Ireland
3068,NI-340000-351000-1,NI-340000-351000,01Drumaghlis,1986," The Ballynahinch River was largely responsible for the growth of the area as the local people worked in thescutching and corn mills powered bythe water from the river.The area is very beautiful as the river meanders in a glaciated valley through greendrumlins.Our school,Drumaghlis Primary School is a small,maintained two teacher school.It is maintainedjointly by Kilmore Presbyterian Church and the South Eastern Education andLibrary Board.The school and churchform the nucleus of the community with the majority of the children livingwithin one to two miles of the school. The only recreational pursuits for the neighbourhood are connected to the two local churches.These are mostlysporting activities or women's meetings.In Crossgar there are uniformed organisations for children. ",Drumaness,County Down,Newry Mourne and Down,Northern Ireland
3069,NI-340000-351000-10,NI-340000-351000,10Ecology,1986, There is plenty of wild life in ourarea.There are some foxes in it.Although they aren't seen very much they leave footprints and live inearths.There are also badgers.They are grey on their faces.A sett is dugin the ground.A badgers sett can be4-5 metres deep.They have sharp teethand claws.It eats rabbits.Rabbits arequick on their feet and they also live in burrows.There are lots of wildplants in the fields and hedges.Thedaisy is one of our most commonflowers we have in our fields.It isabout 6 to 7 cm's high with whitepetals and yellow in the middle.,Drumaness,County Down,Newry Mourne and Down,Northern Ireland
3070,NI-340000-351000-11,NI-340000-351000,11Home Life,1986, On a typical Thursday morning daddygets up at seven o'clock to feed his cattle.David and I usually get up at the same time.We get dressed quickly and at about eight o'clock my mummyand little brother get up.For the next three quarters of an hour David and Ieither watch TV or ride our bikes.At{8:45}my dad comes back from feedinghis cattle and is in a rush to get his breakfast to be ready for work.Daddy leaves at nine o'clock and mummy runsus to school in the car.After school mummy comes to collect us and we go to Crossgar to shop.We come back at about{4:30}and do our homework.We have our tea at {5:30}.Dad feeds his cattle again after tea and we watch television until eight o'clock and then we go to bed.,Drumaness,County Down,Newry Mourne and Down,Northern Ireland
3071,NI-340000-351000-12,NI-340000-351000,12Life-Styles,1986," Nowadays clothes are very modern.Skirts are quite short and brightcloths are popular.Ladies clothes canbe fancy with ribbons and lace.Teenagers and children mostly wear jeans and T-shirts.Trousers are more popular now with women and children. Jewellery is mostly ear rings, necklaces,braclets and rings.As thegenerations change clothes must change too.Nowadays mens fashion in the summer is casual sports jackets andgym shoes.Most men usually wear threepiece siuts to work.Some punk rockerswear ear rings and nose rings.Most men around here wear overalls becausethey are working on the farm all day.In the summmer men wear jeans andjumpers and fancy socks.Men's shoesare usually leather and are mostly black or brown.",Drumaness,County Down,Newry Mourne and Down,Northern Ireland
3072,NI-340000-351000-13,NI-340000-351000,13Housing,1986," We did a table to find out what ourchildren lived in and what age ofbuilding it was.The oldest home wasover one hundred years old.One boy lived a council house,one in a caravan and one lived on church property.Eight children lived in two storied houses and twenty one in bungalows.You cannot build a house or knock it down whenever you like because you have toget planning permission.Most bungalows are about 1000 square feet.There usedto be grant for building bungalows but now there is not,although grants are available for improvements,insulation and repairs.Nowadaysbungalows are quite plain.They are usually rectangular and have at leastone window in each room.In a typical bungalow there are about 3 bedrooms, a bathroom,a living room and a kitchen.",Drumaness,County Down,Newry Mourne and Down,Northern Ireland
3073,NI-340000-351000-14,NI-340000-351000,14Landscape and Buildings,1986," In our area there is a stately homeowned by Mr King.His family bought{Rademon house}in 1951 and he still owns it.There are gardens around the house which Mr. and Mrs. King look after.There is one sunken garden.Inthe winter it fills with 1.5 feet of water.After we had gone right roundthe place we went up to see themonument erected to William SharmonCrawford.He was an MP.We went to the entrance of the monument.Inside it was hollow and there were stalactiteshanging from the roof.In the yardthere are four houses,the Red house, the White house,the Corner house and the Gardener's house.Mr King does notkeep any animals.Instead he lets the land,the houses and the stables to other people.He also owns a sawmilland uses most of the wood for fences and posts.",Drumaness,County Down,Newry Mourne and Down,Northern Ireland
3074,NI-340000-351000-15,NI-340000-351000,15Local History,1986," My name is Calvin Watson and I live at ""The Haw"".The Ha' is short for the hall but we now call it""The Haw"".James Wauchope served Lieutenant - Colonel James Trails who gave James Wauchope Drumaghlis in the 17th Century.Hebuilt himself ""The Haw"".This place isnow in ruins.James Wauchope died in1662 leaving his home to his son who died in childhood.Up our fields thereare some houses in one particularspot.A woman came one day and looked at them.She said one of them was a chapel because she saw a place to setcups in.There is a lane that comes from the back road which runs to the houses and then to ""The Haw"" ",Drumaness,County Down,Newry Mourne and Down,Northern Ireland
3075,NI-340000-351000-16,NI-340000-351000,16Transport,1986," We found out from our survey thatten out of nineteen families own morethan one car because all families in Drumaghlis need cars to travel about in because it is two miles from thenearest town.All of the children inour school own a bicycle.A Bmx is abike which has no mudguards.It can either have mag or spokes for theinside of the wheels.A standard bike has mudguards and spokes.A racer has big wheels,gears and bent handle barsfor fast racing on roads.A Bmx isbuilt for rough ground so you can have tracks across the fields.The onlyfamilies owning lorries in our district are Glovers of ""Rock Mills"".There are very few contracting machines in our area and these are owned by Gills Contractors and Watsons. ",Drumaness,County Down,Newry Mourne and Down,Northern Ireland
3076,NI-340000-351000-17,NI-340000-351000,17Media,1986," There are two newspapers serving our vicinity.One in Downpatrick and theother centred in Newcastle.The newspaper in Downpatrick is called the Down Recorder.It reports on Co. Down while the newspaper in Newcastle called the Mourne Observer reports news in the Mourne District.The Down Recorder started in 1836 and is probably the oldest newspaper around the district.They have twooffices,one in Downpatrick where the reporters are and one in Portadown where they do their printing.They have 20 employees in Downpatrick and more in Portadown.Their business is expanding.The Mourne Observer has alarger readership than the DownRecorder.It started in 1949 and hasone office in Newcastle.They havetwice as many employees as the DownRecorder. ",Drumaness,County Down,Newry Mourne and Down,Northern Ireland
3077,NI-340000-351000-18,NI-340000-351000,18Recreation,1986," Listooder pipe band is named after Thomas Alexander Black.It is now called the Alexander Memorial Pipe Band.Originally it was called theVictoria Flute Band until it changed to the Alexander Memorial Pipe Band in 1932.The Victoria flute band had beenstarted at least a century beforethat.It now consists of pipes anddrums.Their uniforms are kilts,white shirts and black jackets.They also have a cap with a badge on the front.They take part in marches andparades,and on the Twelfth of July they lead the Listooder Orange Lodge.",Drumaness,County Down,Newry Mourne and Down,Northern Ireland
3078,NI-340000-351000-19,NI-340000-351000,19Recreation,1986, The Rademon Horse Trials were startedin 1974.They are always held on thelast Friday and Saturday in April.They are sponsored by Insurance Brokers called Sumner + Mc Millen and it isnot an international competion.It is up to the staff of Sumner and McMillen to set up the jumps each year.TheRademon Horse Trials were started to promote good horseman-ship.Jessica Harrington is one famous person whohas been here.In 1985 there were 145 entries.There are 28 fences.The most difficult would be the river because some horses do not like water. ,Drumaness,County Down,Newry Mourne and Down,Northern Ireland
3079,NI-340000-351000-2,NI-340000-351000,02Education,1986, Drumaghlis Primary School starts at aquarter past nine.On Wednesday westart with{spellings}and we have toget finished quickly because we watch {Science workshop}on television.Science workshop comes on at nine thirty eight and lasts for about twenty minutes.After that we do{Maths}and get our spellings marked at the same time.We work on at maths until breaktime.Breaktime is at a quater past eleven.When we come in we go into the other room for our{radio broadcast}calledSinging Together which lasts for about half an hour.When we come back in thepricipal of the school would read us a story which lasts about ten minutes.We would do{English}until dinner time.Atdinner we would eat our dinner and doour spelling mistakes at the same time .When we come in we would do{English until two fifteen and then{rounders.,Drumaness,County Down,Newry Mourne and Down,Northern Ireland
